,Date,Open,High,Low,Close,Volume,Intercept,Deviance,Slope,Z_Score,Z_Score2,Z_Score3,Strength,#10%Opps,#5%Opps,EPS,AvgVolume,TradeCapital,BuyPrice,PriceGrowth%,Ranking,Sector,Industry,Ticker
42,2025-04-07,10.760000228881836,10.760000228881836,10.739999771118164,10.739999771118164,3810.0,9.183922387074649,0.1694349449461293,0.0022320370020155,1.7856235996087864,1.5493441674317263,1.1368182568623553,0.8552509570054908,0,0,0.0,0,,10.448647280141724,-1.32538770308413,0.0,0,0,PFCB.TO
41,2025-04-07,25.450000762939453,25.51000022888184,25.450000762939453,25.51000022888184,1600.0,20.95431276101621,0.2174104930008064,0.0042556734706181,-2.586051352196036,-2.366216917221901,-0.0726290720912843,0.236701074977452,0,10,0.0,0,,26.45944572016276,-6.127239133455627,0.0,0,0,FINT.TO
40,2025-04-07,17.360000610351562,17.239999771118164,17.09000015258789,17.190000534057617,1001.0,13.944356037332724,0.2327568579026127,0.0020540775481499,-1.0142473658402922,-1.1129261468362055,1.490388179179235,0.6406694789854848,0,0,0.0,0,,17.07636010406354,-1.0706544232849662,0.0,0,0,CVD.TO
39,2025-04-07,27.209999084472656,27.790000915527344,27.209999084472656,27.700000762939453,2348.0,17.51602269602786,0.5814092755897736,0.0102553427477036,-4.2206625892551095,-2.117451869362747,0.0035016540448553,-0.0422051172072962,0,0,0.0,0,,28.70777998782151,-2.9342554060607777,0.0,0,0,RCD.TO
37,2025-04-07,23.059999465942383,22.07999992370605,21.96999931335449,22.07999992370605,2115.0,14.34554998449624,0.5391532529299133,0.0058514331614833,-0.5277309056078516,0.8131138466448807,2.148475512165074,0.8807941299607622,0,0,0.0,0,,21.484890574668576,-3.6949521415609152,0.0,0,0,TCLV.TO
25,2025-04-07,36.06999969482422,36.06999969482422,35.189998626708984,35.540000915527344,3085.0,26.323564129924588,0.3501211591300254,0.0074795504847379,-4.161773885471739,-3.349840719096112,-1.8921678679334293,-0.9312633049985216,0,0,0.0,0,,37.05280985808092,-2.9889988966503243,0.0,0,0,ZESG.TO
33,2025-04-07,20.56999969482422,20.56999969482422,20.40999984741211,20.43000030517578,12770.0,19.75141347742969,0.0343563678883805,0.0043050426985864,0.436004277241551,1.5668006426824703,1.1597212354367998,0.6535714738666245,0,0,0.0,0,,19.958805789545053,-1.871042153226173,0.0,0,0,CORE.TO
32,2025-04-07,27.209999084472656,28.36000061035156,27.209999084472656,28.21999931335449,5238.0,19.427687416678776,0.4525660573027065,0.0093953996381108,-4.428345163200323,-3.062119066824992,-1.322536688150185,-0.8111326214912952,0,0,0.0,0,,29.869922837666792,-4.26715906867832,0.0,0,0,HAC.TO
30,2025-04-07,21.270000457763672,21.280000686645508,21.25,21.25,13958.0,19.61621119111932,0.0832876845055754,0.0061121903964949,-0.1499218876441646,1.0653517245004365,0.7228354676051427,0.6379061968131369,0,0,0.0,0,,21.00937181291952,-1.2849745325820678,0.0,0,0,CGIN.TO
29,2025-04-07,6.75,7.639999866485596,6.909999847412109,7.489999771118164,18660.0,22.79968052006235,-0.6714866348882645,-0.0150564301617562,3.2233647747358964,2.271924268916277,0.7546645282199933,0.8940971862092143,27,41,0.0,0,,5.816922005946197,-7.770382039425444,0.0,0,0,CFOD.TO
28,2025-04-07,22.21999931335449,22.21999931335449,22.190000534057617,22.190000534057617,474600.0,19.91344269311089,0.1143226651479155,0.0116866095161975,-2.616923701417104,-1.4472882747999385,0.1572048973111763,0.552038977760713,0,0,0.0,0,,22.44618155554462,-1.941348635491176,0.0,0,0,PACF.TO
27,2025-04-07,19.13999938964844,19.780000686645508,19.100000381469727,19.59000015258789,3361.0,19.122870854485715,0.0244277808314853,0.0146433835693359,-3.535020194222692,-2.8825146669484,-1.7065569965751932,-1.1322629685128662,0,0,0.0,0,,21.18530772001606,-7.215747028714198,0.0,0,0,CUEH.TO
109,2025-04-07,19.420000076293945,19.8799991607666,19.420000076293945,19.8799991607666,2000.0,14.572051766971295,0.36425532098549,0.0081364923139288,-3.0873804722510374,-2.13395380813525,0.9163407632343428,0.5696289586476144,0,10,0.0,0,,20.570932497937186,-4.94180738543143,0.0,0,0,IITE.TO
116,2025-04-07,18.84000015258789,18.84000015258789,18.825000762939453,18.82999992370605,20565.0,17.422066944094485,0.0808131999566683,0.0046405018486591,1.245191677312233,1.6908032717856751,1.4679903935614684,1.10092413420423,0,0,0.0,0,,18.63258816650905,-0.6217261213197145,0.0,0,0,RQO.TO
232,2025-04-07,19.559999465942383,19.559999465942383,19.40999984741211,19.46999931335449,33537.0,19.0646827750143,0.0212600725185623,0.0014816790892519,1.4777238895763058,2.2223041721348813,1.7488769610397403,1.0361957561788373,0,0,0.0,0,,19.208726967469318,-0.6503766156303001,0.0,0,0,PAYS.TO
201,2025-04-07,39.5,39.79499816894531,39.34000015258789,39.77000045776367,10810.0,27.821314633708464,0.4294795548438286,0.0105520012374361,-4.214657613341967,-3.641809762575155,0.1978379115846001,0.038843224691124,0,2,0.0,0,,42.31242818987631,-4.041422671727613,0.0,0,0,ZXM.TO
199,2025-04-07,38.29999923706055,41.310001373291016,38.209999084472656,39.68000030517578,5063.0,25.82628264151661,0.5364193467544905,0.0158629657531738,-3.2289034795373404,-2.813229059234815,-1.9596569446264935,-1.063695100431545,0,0,0.0,0,,42.92286483399989,-9.0777203100192,0.0,0,0,ZMID.TO
198,2025-04-07,20.0,20.13999938964844,20.0,20.059999465942383,3368.0,18.33590739452718,0.0940281838426934,0.0005898924620344,-2.780657570282422,-1.0263938265671078,-0.209886214232821,0.0483732991834,0,0,0.0,0,,20.216894453720176,-1.405619067638516,0.0,0,0,XINC.TO
196,2025-04-07,56.20000076293945,59.75,56.20000076293945,59.09999847412109,34088.0,50.13693766342789,0.178771604896628,0.065115887109103,-3.20457969815696,-2.8522838751021267,-2.0450016413418237,-1.1360137709894274,0,4,0.0,0,,63.775743610936345,-9.619999013734835,0.0,0,0,XQQU.TO
195,2025-04-07,80.97000122070312,83.05999755859375,80.41000366210938,82.8499984741211,15866.0,52.34871759224213,0.5826557418170475,0.0241738420771568,-4.131608859772888,-2.7386989618121875,-0.4903283925943646,-0.0999355739254043,0,0,0.0,0,,85.70575555121047,-3.222222596840147,0.0,0,0,XMU.TO
193,2025-04-07,21.1200008392334,21.31999969482422,21.049999237060547,21.049999237060547,2317.0,20.170519449567827,0.0436022378943524,0.0063873544171104,0.9851910852309484,2.1991044191922087,3.36380090681013,0.89269323984647,0,12,0.0,0,,19.44358651253085,-4.992573712681357,0.0,0,0,MART.TO
191,2025-04-07,18.299999237060547,18.209999084472656,18.1299991607666,18.1299991607666,3173.0,17.99998354015292,0.0072230966391527,-0.0010911034829052,0.5698562532766467,1.202886132583214,1.2604353012821377,0.6094673310139781,0,0,0.0,0,,17.74425821751026,-1.6221594860229476,0.0,0,0,DCU.TO
190,2025-04-07,31.51000022888184,32.119998931884766,31.51000022888184,31.8799991607666,19842.0,21.114806618558475,0.509840925218148,0.009777963911565,-3.707214957242219,-2.147259837520985,0.0393794697315031,-0.2429279491320957,0,0,0.0,0,,32.85583111435142,-3.031412207061085,0.0,0,0,PDC.TO
189,2025-04-07,9.0,9.720000267028809,8.720000267028809,9.390000343322754,6057.0,12.583508314351318,-0.2537851838494367,-0.0374560084200255,-2.809393565265828,-2.112838083717758,-0.8517228948443211,0.0716360732075872,17,31,0.0,0,,10.308437745030892,-15.436821042048804,0.0,0,0,AMDY.TO
188,2025-04-07,10.109999656677246,10.109999656677246,10.109999656677246,10.109999656677246,310.0,11.979962241598022,-0.1560908579851533,-0.0696001127168729,-2.008782480172933,-1.9299684960762329,-1.6799862630400415,-0.0813477229575821,0,3,0.0,0,,10.311805897854674,-8.615371913427468,0.0,0,0,GOGY.TO
184,2025-04-07,17.5,21.299999237060547,17.920000076293945,19.65999984741211,280013.0,130.5730491468779,-0.8494329421280716,-0.0775303720134385,-0.594070209463205,-0.6959536335973331,-1.2413483798349898,-1.1128611621466624,17,18,0.0,0,,15.49072896132691,-25.632006990320843,0.0,0,0,GDXD.TO
183,2025-04-07,48.90999984741211,51.04999923706055,42.9900016784668,43.900001525878906,526491.0,3138.8579034634736,-0.9860140207438384,-2.543792500944978,-0.74858398132135,-0.1994013939062221,0.6565943875240223,0.3591720023079324,141,50,0.0,0,,35.12860910992569,-31.57208772467921,0.0,0,0,HNU.TO
182,2025-04-07,44.150001525878906,46.380001068115234,44.08000183105469,46.34000015258789,3217.0,38.11753424807994,0.2157134785003081,0.0064662065565768,-3.199028962255881,-2.97138075079788,-1.6096343092513865,-0.7398236857721139,0,26,0.0,0,,48.91226380636016,-7.824777687710906,0.0,0,0,CYBR.TO
180,2025-04-07,22.5,22.729999542236328,22.450000762939453,22.729999542236328,13103.0,16.22283568125315,0.4011113709610429,0.0227433894123414,-2.901770521534145,-2.3205524476550736,-0.5205290733900557,-1.1255371841442143,0,0,0.0,0,,23.688259473089055,-5.802344528525782,0.0,0,0,BNKL.TO
177,2025-04-07,19.149999618530277,19.149999618530277,19.040000915527344,19.049999237060547,47523.0,16.581429221431833,0.1488755874215014,0.0011039937499259,0.4173332753051963,1.3264931430536289,1.3796833399329007,0.8764746642741059,0,0,0.0,0,,18.85172657822626,-0.8661684767758717,0.0,0,0,XSH.TO
174,2025-04-07,19.940000534057617,20.40999984741211,19.940000534057617,20.31999969482422,5976.0,13.87640355176212,0.464356352784497,0.005955714638037,-3.2024160559916925,-1.8881143260671016,-0.0806384232683415,-0.3860655571862007,0,0,0.0,0,,20.81535320331208,-3.6320666802864903,0.0,0,0,HAL.TO
200,2025-04-07,22.51000022888184,24.34000015258789,22.51000022888184,23.38999938964844,52674.0,18.871100096610977,0.2394613599579708,0.006876679290804,-3.047811831821446,-2.637859760283313,-1.7393341308673436,-1.0692510059465428,0,3,0.0,0,,24.98029568325751,-9.109679350985097,0.0,0,0,XMH.TO
203,2025-04-07,18.75,19.899999618530277,18.229999542236328,19.239999771118164,265509.0,15.017769159338997,0.2811489887067226,0.0193901567798803,-3.730782071196016,-3.155863613189452,-2.0212022013454902,-1.1062590401828971,0,1,0.0,0,,21.013810791678324,-8.330505360965214,0.0,0,0,USCL.TO
117,2025-04-07,23.040000915527344,23.040000915527344,23.040000915527344,23.040000915527344,100.0,17.883005966052256,0.2883740551932229,0.0040346016372453,-2.8783569154745803,-2.570093460272628,-1.0030720470916563,-1.131518781263304,0,0,0.0,0,,23.518168260189228,-2.7062555257964123,0.0,0,0,PMM.TO
204,2025-04-07,24.82999992370605,25.63999938964844,24.82999992370605,25.270000457763672,7430.0,14.367490727546858,0.7588318612458458,0.0106850577633674,-4.024426826730987,-2.939630556975071,-1.0527307037112412,0.2629996147124604,0,0,0.0,0,,26.759502106797964,-4.405268266396847,0.0,0,0,ZDH.TO
231,2025-04-07,33.54999923706055,33.54999923706055,33.54999923706055,33.54999923706055,100.0,21.03876660356376,0.5946751950457735,0.0129697461591986,-2.829884339294152,-2.358729986079478,-1.313737544182339,-1.19610876687648,0,1,0.0,0,,35.503314194214674,-7.148512040080761,0.0,0,0,LONG.TO
229,2025-04-07,20.01000022888184,20.0,19.979999542236328,19.989999771118164,75793.0,17.036358845391522,0.1733727818562372,0.0020356505278234,0.8212229579625255,1.0189976772683549,1.6121243027991043,1.0875711362389942,0,0,0.0,0,,19.860044130279025,-0.4440029095021754,0.0,0,0,XFR.TO
227,2025-04-07,22.6299991607666,22.63999938964844,22.57999992370605,22.57999992370605,2300.0,19.92753872390238,0.1331053090175226,0.0143060561665853,-4.771626583652979,-3.709388876812781,-1.3952313191932588,-0.1951519120793176,0,0,0.0,0,,23.81426546978189,-2.740247634160524,0.0,0,0,PAGF.TO
225,2025-04-07,37.220001220703125,37.45000076293945,34.5,36.43999862670898,426534.0,18.330596646856726,0.987933035063406,0.016530064405659,-3.002833755437156,-2.697172728132434,-2.055525201639335,-1.1474598592906895,0,5,0.0,0,,39.36570444075953,-11.271770788318602,0.0,0,0,TEC.TO
223,2025-04-07,19.040000915527344,19.040000915527344,19.040000915527344,19.040000915527344,1606.0,16.351205420114734,0.1644402003600871,0.0016926191291793,-3.100629264207288,-1.317876043439492,-0.5878924563376347,0.1579529298197144,0,0,0.0,0,,19.198670658266167,-0.955859297126336,0.0,0,0,DXO.TO
222,2025-04-07,36.95000076293945,38.650001525878906,36.93999862670898,37.97999954223633,74775.0,23.37514639621936,0.6248026385999075,0.0126163369226536,-4.14048849719043,-3.190653138119658,-1.032648957588303,-0.5699812863737397,0,0,0.0,0,,39.71037108573803,-3.8761334942408014,0.0,0,0,HXCN.TO
218,2025-04-07,29.649999618530277,28.739999771118164,27.850000381469727,28.07999992370605,10067.0,25.59464750307341,0.0971043817006738,0.0026543114439293,-4.589580749696997,-2.686254880010364,-1.1675887978466768,-0.3083883560747978,0,0,0.0,0,,29.609957129535957,-3.264298373619465,0.0,0,0,CGR.TO
217,2025-04-07,22.71999931335449,23.350000381469727,22.5,23.11000061035156,62224.0,13.827933009476023,0.6712548863604352,0.0082064100645233,-2.568862268103671,-1.6484214839650613,-0.2415618351746057,0.6769888470742437,0,3,0.0,0,,23.638560406845613,-6.180817622868976,0.0,0,0,ZDI.TO
216,2025-04-07,35.9900016784668,36.93999862670898,35.9900016784668,36.93999862670898,2348.0,26.235126980910717,0.408035823633992,0.0102927772860631,-2.7691215273519174,-2.486510588123926,-1.452219254863167,-1.206041816390021,0,4,0.0,0,,38.958275120383234,-8.732261081566607,0.0,0,0,DISC.TO
214,2025-04-07,22.049999237060547,22.049999237060547,21.989999771118164,22.030000686645508,10618.0,20.28234399658352,0.0861664061292115,0.0061974241451633,0.5287328555470975,1.3035014107646596,1.444334160808322,0.7674435967767146,0,0,0.0,0,,21.700597349308264,-1.1202053460732613,0.0,0,0,RQR.TO
213,2025-04-07,37.0,38.90999984741211,37.0,38.90999984741211,1705.0,22.082341358678413,0.7620414074488703,0.0151398296109208,-4.796588398532115,-3.03282291069928,-0.7163675471671248,-0.3895999834872547,0,0,0.0,0,,40.61392970212687,-3.494709273128535,0.0,0,0,MCLC.TO
210,2025-04-07,48.959999084472656,49.0,48.959999084472656,48.9900016784668,81943.0,41.593149067110616,0.1778382444527426,0.004884290532334,1.4609564204153145,1.5043708608019293,1.2436413795859629,1.1645370800239674,0,0,0.0,0,,48.616450385072575,-0.405905448164756,0.0,0,0,ZST.TO
208,2025-04-07,12.229999542236328,12.420000076293944,12.18000030517578,12.220000267028809,33336.0,7.73050913635578,0.5807497347825927,0.0021033379982212,0.5326826221088888,1.0801204078561488,1.679256385145238,1.1555112153139806,0,0,0.0,0,,11.362839193127812,-5.407011957506636,0.0,0,0,HGY.TO
207,2025-04-07,28.6200008392334,29.8700008392334,28.59000015258789,29.290000915527344,24070.0,19.85289012987007,0.4753519877420002,0.0096525764517114,-4.69944343910821,-3.7548545379187335,-1.6915303760337754,-0.4901311031253194,0,0,0.0,0,,31.06398418079613,-3.8191716402374176,0.0,0,0,XDU.TO
205,2025-04-07,15.770000457763672,16.329999923706055,15.619999885559082,16.200000762939453,2026.0,15.528088292401709,0.043270778597165,0.0104586208041792,-2.9177539114274205,-2.5198252236637075,-1.9603491123879864,-1.24287558560378,0,4,0.0,0,,17.83836033539123,-12.576873297598704,0.0,0,0,TRVI.TO
173,2025-04-07,18.51000022888184,19.76000022888184,18.36000061035156,19.56999969482422,68523.0,18.06073394781903,0.0835661358705437,0.0211170247505989,-2.923611389819104,-2.69445909767293,-1.9124545529782344,-1.0867679453971708,0,9,0.0,0,,21.079769494429407,-12.037957860199944,0.0,0,0,QQQY.TO
171,2025-04-07,31.56999969482422,31.93000030517578,30.940000534057617,31.61000061035156,10700.0,20.26158773446587,0.560094945401615,0.0091902455407861,-3.0169096792930983,-2.819197991801706,-1.701325854002754,-1.0352902514810034,0,18,0.0,0,,33.919428549348645,-8.827212079226207,0.0,0,0,XMTM.TO
169,2025-04-07,18.209999084472656,18.239999771118164,17.850000381469727,17.860000610351562,78820.0,16.88571043526854,0.057699092899761,0.000320005628973,-3.797117404490829,0.6211286253086447,0.5218289284011967,0.0916318953434505,0,0,0.0,0,,18.07123060377301,-1.0308330875682925,0.0,0,0,MUB.TO
168,2025-04-07,35.66999816894531,37.34999847412109,35.61000061035156,36.20000076293945,1069695.0,25.807365579285896,0.4027003512514711,0.0093428605351003,-3.3169810802187247,-2.4857440921382947,-0.7398300978079803,0.4120750948306232,0,3,0.0,0,,38.00310390237649,-5.394902744156538,0.0,0,0,XEF.TO
137,2025-04-07,27.739999771118164,29.290000915527344,27.46999931335449,28.63999938964844,171821.0,18.59692469120788,0.5400395423007038,0.0112920026880494,-3.118121002053706,-2.7879543974372387,-2.0019056328142906,-1.0764437839399297,0,1,0.0,0,,30.728810245028416,-9.286082334756015,0.0,0,0,XMC.TO
134,2025-04-07,27.200000762939453,27.200000762939453,26.76000022888184,26.850000381469727,35455.0,24.0626824318848,0.1158357118943451,0.0077262629187062,0.1023623516214057,1.3586653969258426,-0.0479956164058355,0.6570811151271798,0,0,0.0,0,,26.30969222121036,-1.8565408900581024,0.0,0,0,MPAY.TO
133,2025-04-07,21.600000381469727,22.700000762939453,21.600000381469727,22.700000762939453,1382.0,17.39658066869242,0.3048541661863058,0.019871981113085,-4.7946825264003685,-1.197251148877285,-1.475820659361895,-0.662469785297426,0,4,0.0,0,,24.28119922402381,-4.488425122101263,0.0,0,0,CANL.TO
130,2025-04-07,19.700000762939453,19.709999084472656,19.440000534057617,19.459999084472656,25455.0,21.83380659979311,-0.1087216516492798,-0.002920736493493,-0.6971623821248334,1.4084999977486627,1.408940646008067,0.6188426032567106,0,0,0.0,0,,19.27354940866279,-1.6527350964466478,0.0,0,0,XIG.TO
129,2025-04-07,21.96999931335449,22.3700008392334,21.61000061035156,22.31999969482422,34493.0,25.64629860739049,-0.1296989855529381,0.0010556812262815,-3.960698956105649,-3.396771307084809,-2.2339868131450262,-0.9904722123742038,0,3,0.0,0,,24.19505460786681,-6.3996960747938845,0.0,0,0,CAPG.TO
128,2025-04-07,30.540000915527344,29.850000381469727,28.920000076293945,29.81999969482422,52771.0,21.030408478603604,0.4179467662343871,0.0077951348908546,-4.437466493412816,-3.672494247609786,-2.394961210335932,-0.9872394060709014,0,0,0.0,0,,31.39231442938297,-3.872384739648756,0.0,0,0,ZPAY.TO
127,2025-04-07,17.600000381469727,18.420000076293945,17.600000381469727,18.420000076293945,1528.0,18.411142359034734,0.0004811063369384,0.0125982233948987,-4.98284024945707,-3.862689370196224,-0.4019020779537083,-0.7871821475134545,0,0,0.0,0,,19.76811701398498,-4.286214999772418,0.0,0,0,EQCC.TO
126,2025-04-07,10.90999984741211,10.65999984741211,10.25,10.65999984741211,236936.0,8.879469984225928,0.2005220881819784,0.0048222743684097,-3.705530412345906,-2.4646202043774146,-0.6888765688523285,-0.5859259702787362,0,0,0.0,0,,10.77227079268994,-2.515968983141512,0.0,0,0,SPLT.TO
124,2025-04-07,39.130001068115234,39.130001068115234,38.59999847412109,38.709999084472656,8573.0,35.14217947792372,0.1015252798646207,0.020172388555249,0.0328449779856518,1.1115825327848206,0.19305927462761,0.7357316644634285,0,0,0.0,0,,37.86699003573906,-2.063424132698368,0.0,0,0,XAGG.TO
123,2025-04-07,50.9900016784668,54.0,50.630001068115234,52.93000030517578,334110.0,28.658541354072582,0.8469188522623132,0.0223665591054039,-3.4809772150414418,-3.0496768172795425,-2.081009414051132,-1.1152146107074452,0,0,0.0,0,,56.9147181519482,-7.854970283956194,0.0,0,0,XUU.TO
122,2025-04-07,25.34000015258789,25.959999084472656,25.34000015258789,25.479999542236328,1617.0,17.13163997106262,0.4873065033630804,0.0070154291887115,-2.3290235505752785,-1.4310609991834096,-0.1484919702268427,0.7597458844704847,0,9,0.0,0,,26.20394385952148,-6.899635301774877,0.0,0,0,RID.TO
121,2025-04-07,22.31999969482422,22.489999771118164,22.049999237060547,22.100000381469727,14293.0,18.66002411968275,0.184350043693591,0.007160712207986,0.0899087664592587,0.5285102104129005,-0.7614565361333764,0.6510808301127955,0,0,0.0,0,,21.737740121966556,-1.5269674561557636,0.0,0,0,RUDB.TO
120,2025-04-07,29.549999237060547,29.030000686645508,27.15999984741211,28.38999938964844,30479.0,17.952797867543154,0.5813690767930212,0.0123919642506641,-3.5708930779433,-3.056763168595753,-2.0808489675228983,-1.1119000102268175,0,0,0.0,0,,30.59573316936445,-7.593455820404397,0.0,0,0,CUEI.TO
119,2025-04-07,28.43000030517578,27.739999771118164,26.850000381469727,27.440000534057617,57553.0,17.504011624272085,0.5676406713537433,0.0099030089772025,-4.402911246819474,-3.5121924765482087,-1.5029780819635572,-0.1653803036763852,0,0,0.0,0,,29.299712589422462,-4.428430625179846,0.0,0,0,ZDM.TO
118,2025-04-07,17.75,17.75,17.719999313354492,17.719999313354492,686.0,16.605939884488542,0.0670880080631017,0.0002838784831488,-1.5780024354296245,0.8246005360240818,0.9338116556257235,0.5837121941659729,0,0,0.0,0,,17.71340665019652,-0.8558795277822951,0.0,0,0,XSC.TO
138,2025-04-07,10.550000190734863,10.56999969482422,10.550000190734863,10.56999969482422,600.0,6.332820678692013,0.6690824248962245,0.0040402473832455,-5.303710852164196,-2.851045576768217,-0.8235362110066599,-0.6410975459514626,0,2,0.0,0,,11.677272765048178,-4.145843963473928,0.0,0,0,NXTG.TO
140,2025-04-07,19.190000534057617,19.190000534057617,19.149999618530277,19.149999618530277,1611.0,17.328844852284398,0.1050938352654129,0.0005790250402146,1.4135783640206594,1.599942507079887,1.506760435550273,0.9645501653109896,0,0,0.0,0,,18.821218723936077,-0.9320664713578816,0.0,0,0,DCS.TO
142,2025-04-07,17.110000610351562,18.32999992370605,17.110000610351562,17.899999618530273,4774.0,15.30372807630139,0.1696496127796039,0.010899792831488,-4.702983536198533,-3.1906265774564524,-0.8927212342597682,-0.5584397843193715,0,4,0.0,0,,18.977532986615785,-4.238244447007138,0.0,0,0,CNCL.TO
157,2025-04-07,62.91999816894531,62.540000915527344,58.95000076293945,61.0099983215332,64111.0,34.89108648710371,0.748584078746973,0.0244357170378131,-3.8065319616644775,-3.3107023518594514,-2.18589005755195,-1.1157322655272377,0,0,0.0,0,,65.86735843981326,-6.69991540076196,0.0,0,0,ZGQ.TO
167,2025-04-07,18.030000686645508,18.030000686645508,17.950000762939453,17.950000762939453,6500.0,16.34982637292548,0.0978710326039781,0.0003225960742808,0.509159971985065,1.215588208636898,1.4648176328345708,0.7958994523626196,0,0,0.0,0,,17.690206947641876,-1.1442559012051383,0.0,0,0,CBH.TO
166,2025-04-07,12.09000015258789,12.619999885559082,11.90999984741211,12.0,16762.0,29.27322588921876,-0.5900690943522025,-0.0114518595223477,-2.469888830255908,-2.49215800974815,-1.7935357145459776,-1.042814491672525,0,2,0.0,0,,12.870262172375948,-12.598957652914528,0.0,0,0,QCLN.TO
162,2025-04-07,13.520000457763672,14.5,13.5,14.489999771118164,11884.0,12.331937889107737,0.1749977904053952,0.0112817692608331,-0.3374419709847736,-1.64453327683867,0.2026491037746857,0.3507928774999483,0,8,0.0,0,,13.558254321169834,-4.095221025487918,0.0,0,0,IS.TO
161,2025-04-07,18.38999938964844,18.38999938964844,18.350000381469727,18.350000381469727,11649.0,16.911483558896446,0.0850615392531032,0.0049508667299431,0.7768398594101227,1.2474313905989811,1.2474313905989811,0.9623807634875532,0,0,0.0,0,,18.143725552979436,-0.8071502818953519,0.0,0,0,RQP.TO
159,2025-04-07,24.899999618530277,26.26000022888184,24.71999931335449,26.01000022888184,289799.0,24.0640381944616,0.0808659801274792,0.0034405062454908,-2.830242632980533,-2.8275356071260216,-1.973347525599919,-1.0793536508701915,0,21,0.0,0,,28.091446354012625,-12.45487672843004,0.0,0,0,ZUB.TO
158,2025-04-07,0.0549999997019767,0.0549999997019767,0.050000000745058,0.050000000745058,801904.0,0.8526847516941128,-0.9413616806847804,-0.0007935458973665,-2.239776199856516,-1.5153303684831778,-2.239776199856516,-0.7891247047400288,69,0,-0.01,605882,30294.1,0.0537004850153192,-18.222610983745216,0.0,Basic Materials,Other Industrial Metals & Mining,WM.TO
154,2025-04-07,32.66999816894531,33.0,29.290000915527344,30.989999771118164,62982.0,900.7398433855892,-0.9655949495310024,-0.9775776810692312,2.881581719315472,2.0503163995121585,0.0645460597954434,-0.024191754316394,61,63,0.0,0,,21.38020760520167,-13.751809421904456,0.0,0,0,NRGD.TO
143,2025-04-07,12.859999656677246,12.630000114440918,11.81999969482422,12.279999732971191,59721.0,8.677094820580503,0.4152201845075206,0.0008814025117791,0.129685551667739,0.3713773954494068,1.1783840760578117,1.19288614802885,0,84,0.0,0,,10.65117808515254,-11.264418709149664,0.0,0,0,CGXF.TO
151,2025-04-07,18.46999931335449,18.46999931335449,18.290000915527344,18.290000915527344,128500.0,18.48322625732444,-0.0104540916778814,-0.001548507922792,0.1589808891798065,1.149061998165261,1.149061998165261,0.5865805164292575,0,0,0.0,0,,17.979396626619383,-1.5709911601464197,0.0,0,0,CCBI.TO
149,2025-04-07,11.710000038146973,13.010000228881836,11.510000228881836,12.359999656677246,108642.0,7.844233884341982,0.5756796442988864,0.0160656214669805,-3.11522664770106,-2.791032333256578,-1.9129802104733853,-1.1056490182938286,0,15,0.0,0,,13.70548243991999,-13.220911418557444,0.0,0,0,HTAE.TO
147,2025-04-07,29.270000457763672,29.26000022888184,29.13999938964844,29.13999938964844,1328.0,25.91553030691656,0.1244222689848374,0.0010346518124583,0.885858379262889,1.4033218287362674,1.5758133007145398,0.8472056716752331,0,0,0.0,0,,28.698948642378834,-1.010694747107436,0.0,0,0,ZQB.TO
146,2025-04-07,33.47999954223633,33.47999954223633,32.95000076293945,33.279998779296875,5230.0,22.23960589218585,0.4964293405482602,0.0085600367873318,-2.071984457242909,-2.1689276775438904,-1.76254971191209,-1.084714111600319,0,6,0.0,0,,33.98126563467235,-9.182685927681948,0.0,0,0,CMAG.TO
145,2025-04-07,24.739999771118164,26.75,24.739999771118164,25.25,6245.0,21.07656531497428,0.1980130359314579,0.0200983857694701,-3.549438723062531,-3.3992571171710204,-1.6679381204220682,0.0140549382304575,21,48,0.0,0,,28.37191599887789,-9.657006609101323,0.0,0,0,COPP.TO
144,2025-04-07,31.649999618530277,35.470001220703125,31.649999618530277,34.86000061035156,4355.0,30.401933040994493,0.1466376352893658,0.0075620746199945,-3.997239325165771,-2.2122491204863723,-2.2122491204863723,-1.0589947265691824,0,9,0.0,0,,37.74378342084272,-7.89856285879117,0.0,0,0,NSGE.TO
494,2025-04-07,26.09000015258789,26.100000381469727,26.059999465942383,26.09000015258789,13300.0,24.27838189989067,0.0746185746713777,0.0080582098669047,0.9494293738092446,1.3378356630701458,1.5534848388267617,0.9709780653753212,0,0,0.0,0,,25.773761684482164,-0.7654685487599139,0.0,0,0,TBCG.TO
495,2025-04-07,28.979999542236328,28.46999931335449,27.290000915527344,27.81999969482422,19302.0,21.37066975108175,0.3017841751738274,0.0079612599767224,-4.135467806547275,-3.122450915874569,-1.5138001324219454,-0.4600457076135586,0,0,0.0,0,,29.60739172001053,-4.592171200396767,0.0,0,0,ZEQ.TO
496,2025-04-07,14.470000267028809,14.59000015258789,14.489999771118164,14.550000190734863,5900.0,11.32433793173197,0.2848433416989662,0.0017701461615237,-0.5775872391669967,-0.4904311937105001,-1.022035167244499,0.5307559425391614,0,0,0.0,0,,14.399175955980478,-1.36885988911666,0.0,0,0,TUSB.TO
808,2025-04-07,9.109999656677246,9.109999656677246,9.109999656677246,9.109999656677246,3204.0,6.195037353595705,0.4705318364851582,0.0021806740424388,-6.379568006773534,0.4950102125644052,-0.0338050483557706,-0.5365269356829281,0,0,0.0,0,,9.557186642205412,-1.633161699206794,0.0,0,0,HYBR.TO
